ntu_voltage,ntu,T_deg_C,temp_good,tdr_voltage,ppm,serial_number,serial_number_good,battery_fault,battery_charging,rtc_temperature,start_time_str,end_time_str,btemperature,bvoltage,bcapacity,uptime,sensor-name,gps.latitude,gps.longitude,gps.speed,gps.altitude,gps.height,gps.lat_err,gps.long_err,gps.alt_err,gps.hours,gps.seconds,gps.microseconds,gps.day,gps.month,gps.year,gps.fix_quality,gps.satellites,gps.total_sats,gps.gpsgood,unknown1,unknown2
1.8,2999.98999,25,0,1.7137891,694.7394409,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 20:25:06,14/02/2020 20:25:09,19.0625,8.0699997,-0.0927734,0,23422,NONAME,52.1340637,-106.6315231,0.553,599.5,-22.6000004,0,0,0,2,26,0,0,15,2,20,1,6,10,1
1.8,2999.98999,25,0,1.7041211,689.1713867,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 20:30:06,14/02/2020 20:30:10,19.0625,8.0699997,-0.0927734,0,23724,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,2,31,1,0,15,2,20,0,6,9,0
1.6,2999.98999,25,0,1.7363477,707.8885498,112 152 74 74 1 0 0 199 ,1,0,0,19.75,14/02/2020 20:35:06,14/02/2020 20:35:09,19.125,8.0699997,-0.0878906,0,24025,NONAME,52.1339798,-106.6318893,0.871,600.5,-22.6000004,0,0,0,2,36,0,0,15,2,20,1,8,9,1
1.7,2999.98999,25,0,1.733125,705.99646,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 20:40:06,14/02/2020 20:40:10,19.21875,8.0699997,-0.0927734,0,24327,NONAME,52.133934,-106.6316452,0.165,516.2000122,-22.6000004,0,0,0,2,41,0,0,15,2,20,1,8,9,1
1.7,2999.98999,25,0,1.6815625,676.3335571,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 20:45:03,14/02/2020 20:45:06,19.125,8.0599995,-0.0927734,0,24625,NONAME,52.1338844,-106.6316986,0.293,      nan,      nan,0,0,0,2,45,57,0,15,2,20,0,8,10,1
1.8,2999.98999,25,0,1.6847851,678.1543579,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 20:50:05,14/02/2020 20:50:09,18.96875,8.0599995,-0.0927734,0,24929,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,2,50,59,0,15,2,20,0,7,11,0
1.6,2999.98999,25,0,1.7782422,732.9046631,112 152 74 74 1 0 0 199 ,1,0,0,19.75,14/02/2020 20:55:03,14/02/2020 20:55:05,19.09375,8.0500002,-0.0927734,0,25228,NONAME,52.1338387,-106.6319122,0.729,485.7999878,-22.6000004,0,0,0,2,55,56,0,15,2,20,1,8,9,1
1.6,2999.98999,25,0,1.7621289,723.1900024,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 21:00:03,14/02/2020 21:00:06,19,8.0500002,-0.0927734,0,25530,NONAME,52.1339188,-106.6316986,0.173,488.2000122,-22.6000004,0,0,0,3,0,56,0,15,2,20,1,7,10,1
1.6,2999.98999,25,0,1.7621289,723.1900024,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 21:05:03,14/02/2020 21:05:06,19.0625,8.0500002,-0.0927734,0,25831,NONAME,52.1339035,-106.6316528,1.405,      nan,      nan,0,0,0,3,5,57,0,15,2,20,0,5,10,1
1.6,2999.98999,25,0,1.7685742,727.0617676,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 21:10:06,14/02/2020 21:10:10,18.96875,8.0500002,-0.0927734,0,26137,NONAME,52.1344452,-106.6317596,2.1010001,623.2999878,-22.6000004,0,0,0,3,11,0,0,15,2,20,1,6,10,1
1.6,2999.98999,25,0,1.752461,717.4172974,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 21:15:06,14/02/2020 21:15:09,19.0625,8.0500002,-0.0927734,0,26439,NONAME,52.1338081,-106.6316605,1.244,530.4000244,-22.6000004,0,0,0,3,16,0,0,15,2,20,1,5,9,1
1.6,2999.98999,25,0,1.7395703,709.7850342,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 21:20:06,14/02/2020 21:20:10,19.03125,8.04,-0.0878906,0,26740,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,3,21,1,0,15,2,20,0,4,9,0
1.4,2999.98999,25,0,1.7395703,709.7850342,112 152 74 74 1 0 0 199 ,1,0,0,19.75,14/02/2020 21:25:06,14/02/2020 21:25:10,19.09375,8.04,-0.0878906,0,27042,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,3,26,1,0,15,2,20,0,4,7,0
1.5,2999.98999,25,0,1.7363477,707.8885498,112 152 74 74 1 0 0 199 ,1,0,0,19.75,14/02/2020 21:30:03,14/02/2020 21:30:06,19.0625,8.0299997,-0.0878906,0,27340,NONAME,52.1340141,-106.6315918,1.2819999,482.7999878,-22.6000004,0,0,0,3,30,57,0,15,2,20,1,5,9,1
1.5,2999.98999,25,0,1.723457,700.3476562,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 21:35:05,14/02/2020 21:35:09,19.03125,8.0299997,-0.0927734,0,27644,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,3,36,0,0,15,2,20,0,3,9,0
1.5,2999.98999,25,0,1.6686718,669.0932007,112 152 74 74 1 0 0 199 ,1,0,0,19.75,14/02/2020 21:40:03,14/02/2020 21:40:06,19.03125,8.0199995,-0.0927734,0,27943,NONAME,52.1337242,-106.6316147,0.526,485.3999939,-22.6000004,0,0,0,3,40,57,0,15,2,20,1,7,8,1
1.5,2999.98999,25,0,1.6590039,663.7079468,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 21:45:03,14/02/2020 21:45:06,19.09375,8.0199995,-0.0927734,0,28245,NONAME,52.1339493,-106.6315155,0.091,515.2999878,-22.6000004,0,0,0,3,45,57,0,15,2,20,1,6,9,1
1.5,2999.98999,25,0,1.6847851,678.1543579,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 21:50:06,14/02/2020 21:50:09,18.96875,8.0199995,-0.0927734,0,28549,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,3,51,0,0,15,2,20,0,4,9,0
1.5,2999.98999,25,0,1.6622266,665.4988403,112 152 74 74 1 0 0 199 ,1,0,0,19.75,14/02/2020 21:55:03,14/02/2020 21:55:06,19,8.0100002,-0.0927734,0,28848,NONAME,52.1340485,-106.6312408,0.791,      nan,      nan,0,0,0,3,55,57,0,15,2,20,0,6,10,1
1.5,2999.98999,25,0,1.6525586,660.1390381,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 22:00:06,14/02/2020 22:00:10,18.90625,8.0100002,-0.0927734,0,29153,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,4,1,1,0,15,2,20,0,5,10,0
1.5,2999.98999,25,0,1.63,647.7797852,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 22:05:03,14/02/2020 22:05:06,19.03125,8.0100002,-0.0927734,0,29451,NONAME,52.1338654,-106.6316833,2.5109999,      nan,      nan,0,0,0,4,5,57,0,15,2,20,0,5,10,1
1.5,2999.98999,25,0,1.6171094,640.8082275,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 22:10:06,14/02/2020 22:10:09,18.9375,8,-0.0927734,0,29756,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,4,11,0,0,15,2,20,0,6,10,0
1.5,2999.98999,25,0,1.6009961,632.1851196,112 152 74 74 1 0 0 199 ,1,0,0,19.75,14/02/2020 22:15:06,14/02/2020 22:15:10,19.03125,7.9899998,-0.0927734,0,30058,NONAME,52.1339302,-106.6318207,0.88,492.7999878,-22.6000004,0,0,0,4,16,0,0,15,2,20,1,6,10,1
1.7,2999.98999,25,0,1.5719922,616.9143066,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 22:20:03,14/02/2020 22:20:06,19.03125,7.9899998,-0.0927734,0,30356,NONAME,52.1338959,-106.6318207,1.128,      nan,      nan,0,0,0,4,20,57,0,15,2,20,0,6,10,1
1.6,2999.98999,25,0,1.5687696,615.2371826,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 22:25:06,14/02/2020 22:25:10,18.9375,7.9899998,-0.0927734,0,30662,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,4,26,0,0,15,2,20,0,7,10,0
1.5,2999.98999,25,0,1.5945507,628.763916,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 22:30:03,14/02/2020 22:30:06,18.9375,7.9899998,-0.0927734,0,30959,NONAME,52.1334152,-106.6323166,0.959,513,-22.6000004,0,0,0,4,30,56,0,15,2,20,1,7,10,1
1.5,2999.98999,25,0,1.5913281,627.0593872,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 22:35:03,14/02/2020 22:35:05,18.96875,7.98,-0.1269531,0,31261,NONAME,52.1333771,-106.6324005,0.829,      nan,      nan,0,0,0,4,35,56,0,15,2,20,0,5,10,1
1.5,2999.98999,25,0,1.5881054,625.3587036,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 22:40:03,14/02/2020 22:40:06,19.03125,7.98,-0.0927734,0,31563,NONAME,52.1340332,-106.6318359,0.93,555,-22.6000004,0,0,0,4,40,56,0,15,2,20,1,6,9,1
1.5,2999.98999,25,0,1.5752149,618.5953979,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 22:45:03,14/02/2020 22:45:06,18.96875,7.9699998,-0.0927734,0,31864,NONAME,52.1339989,-106.6316452,3.1170001,506.2999878,-22.6000004,0,0,0,4,45,57,0,15,2,20,1,5,9,1
1.4,2999.98999,25,0,1.5913281,627.0593872,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 22:50:06,14/02/2020 22:50:10,18.875,7.9699998,-0.0927734,0,32170,NONAME,52.1342812,-106.6318588,0.919,654.7000122,-22.6000004,0,0,0,4,51,0,0,15,2,20,1,7,11,1
1.5,2999.98999,25,0,1.5881054,625.3587036,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 22:55:05,14/02/2020 22:55:09,18.875,7.9699998,-0.0927734,0,32470,NONAME,52.1337929,-106.6319656,2.5580001,      nan,      nan,0,0,0,4,56,0,0,15,2,20,0,5,11,1
1.4,2999.98999,25,0,1.6718946,670.8968506,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:00:05,14/02/2020 23:00:09,18.90625,7.9699998,-0.0927734,0,32772,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,5,1,0,0,15,2,20,0,5,10,0
1.5,2999.98999,25,0,1.6235547,644.2858276,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 23:05:03,14/02/2020 23:05:06,18.96875,7.96,-0.0927734,0,33071,NONAME,52.1334839,-106.6318359,2.3929999,471.6000061,-22.6000004,0,0,0,5,5,57,0,15,2,20,1,5,9,1
1.4,2999.98999,25,0,1.6138867,639.0755005,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:10:06,14/02/2020 23:10:09,18.90625,7.96,-0.0927734,0,33376,NONAME,52.1338577,-106.6317673,0.346,487.1000061,-22.6000004,0,0,0,5,11,0,0,15,2,20,1,9,9,1
1.5,2999.98999,25,0,1.5977734,630.4725342,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:15:03,14/02/2020 23:15:06,18.90625,7.96,-0.0927734,0,33674,NONAME,52.1336403,-106.6316528,0.409,445.1000061,-22.6000004,0,0,0,5,15,56,0,15,2,20,1,8,9,1
1.5,2999.98999,25,0,1.5945507,628.763916,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:20:03,14/02/2020 23:20:06,18.90625,7.9499998,-0.0878906,0,33976,NONAME,52.133625,-106.6317139,0.166,476.3999939,-22.6000004,0,0,0,5,20,56,0,15,2,20,1,8,9,1
1.5,2999.98999,25,0,1.5881054,625.3587036,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:25:03,14/02/2020 23:25:06,18.90625,7.9499998,-0.0927734,0,34277,NONAME,52.1338005,-106.6317596,0.296,477.7000122,-22.6000004,0,0,0,5,25,57,0,15,2,20,1,8,9,1
1.4,2999.98999,25,0,1.6042187,633.9016724,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:30:06,14/02/2020 23:30:10,18.875,7.9499998,-0.0927734,0,34582,NONAME,52.1340103,-106.6315613,1.626,515.2999878,-22.6000004,0,0,0,5,31,0,0,15,2,20,1,8,10,1
1.5,2999.98999,25,0,1.5816602,621.9691772,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:35:03,14/02/2020 23:35:06,18.875,7.9499998,-0.0878906,0,34880,NONAME,52.1341476,-106.6311417,2.4679999,623.2999878,-22.6000004,0,0,0,5,35,56,0,15,2,20,1,9,10,1
1.5,2999.98999,25,0,1.5945507,628.763916,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:40:03,14/02/2020 23:40:06,18.84375,7.9499998,-0.0976562,0,35182,NONAME,52.1338005,-106.6312561,1.0319999,563.7999878,-22.6000004,0,0,0,5,40,56,0,15,2,20,1,6,9,1
1.4,2999.98999,25,0,1.5945507,628.763916,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:45:06,14/02/2020 23:45:10,18.90625,7.9499998,-0.0927734,0,35487,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,5,46,1,0,15,2,20,0,5,9,0
1.5,2999.98999,25,0,1.5945507,628.763916,112 152 74 74 1 0 0 199 ,1,0,0,19.5,14/02/2020 23:50:03,14/02/2020 23:50:06,18.96875,7.9400001,-0.0927734,0,35785,NONAME,52.1342392,-106.6313095,0.302,556.0999756,-22.6000004,0,0,0,5,50,56,0,15,2,20,1,6,9,1
1.5,2999.98999,25,0,1.5752149,618.5953979,112 152 74 74 1 0 0 199 ,1,0,0,19.25,14/02/2020 23:55:03,14/02/2020 23:55:06,18.90625,7.9400001,-0.0927734,0,36087,NONAME,52.1343193,-106.6310806,1.177,562.4000244,-22.6000004,0,0,0,5,55,56,0,15,2,20,1,7,9,1
1.5,2999.98999,25,0,1.5655469,613.5637817,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 00:00:03,15/02/2020 00:00:06,18.90625,7.9299998,-0.0927734,0,36388,NONAME,52.1341095,-106.6315765,7.309,522.4000244,-22.6000004,0,0,0,6,0,56,0,15,2,20,1,6,9,1
1.5,2999.98999,25,0,1.5655469,613.5637817,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 00:05:03,15/02/2020 00:05:06,18.875,7.9299998,-0.0878906,0,36690,NONAME,52.1341057,-106.6315155,2.6530001,509,-22.6000004,0,0,0,6,5,56,0,15,2,20,1,5,10,1
1.4,2999.98999,25,0,1.5429883,601.9575806,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 00:10:06,15/02/2020 00:10:10,18.90625,7.9299998,-0.0927734,0,36995,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,6,11,1,0,15,2,20,0,0,8,0
1.5,2999.98999,25,0,1.5462109,603.604187,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 00:15:03,15/02/2020 00:15:06,19.03125,7.9199996,-0.0927734,0,37293,NONAME,52.1344757,-106.6315079,1.637,537.2000122,-22.6000004,0,0,0,6,15,57,0,15,2,20,1,6,10,1
1.3,2999.98999,25,0,1.5333203,597.0401001,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 00:20:06,15/02/2020 00:20:10,18.8125,7.9199996,-0.0927734,0,37599,NONAME,52.1344223,-106.6317902,3.4070001,556.9000244,-22.6000004,0,0,0,6,21,0,0,15,2,20,1,5,10,1
1.4,2999.98999,25,0,1.5139843,587.3051147,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 00:25:06,15/02/2020 00:25:10,18.8125,7.9099998,-0.0927734,0,37900,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,6,26,1,0,15,2,20,0,3,8,0
1.4,2999.98999,25,0,1.526875,593.7803955,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 00:30:06,15/02/2020 00:30:10,18.84375,7.9099998,-0.0878906,0,38202,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,6,31,1,0,15,2,20,0,5,8,0
1.5,2999.98999,25,0,1.5204297,590.5354614,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 00:35:05,15/02/2020 00:35:09,19,7.9099998,-0.0927734,0,38502,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,6,36,0,0,15,2,20,0,4,9,0
1.5,2999.98999,25,0,1.5043164,582.4869385,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 00:40:06,15/02/2020 00:40:10,18.90625,7.9099998,-0.0878906,0,38805,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,6,41,1,0,15,2,20,0,6,9,0
1.4,2999.98999,25,0,1.4559766,558.8741455,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 00:45:05,15/02/2020 00:45:09,18.9375,7.9099998,-0.0927734,0,39106,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,6,46,0,0,15,2,20,0,4,9,0
1.4,2999.98999,25,0,1.4301953,546.5958862,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 00:50:06,15/02/2020 00:50:10,18.9375,7.9099998,-0.0878906,0,39408,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,6,51,1,0,15,2,20,0,3,10,0
1.4,2999.98999,25,0,1.4205273,542.0460815,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 00:55:06,15/02/2020 00:55:10,18.90625,7.8999996,-0.0927734,0,39710,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,6,56,1,0,15,2,20,0,0,8,0
1.5,2999.98999,25,0,1.4430859,552.708252,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 01:00:03,15/02/2020 01:00:06,18.9375,7.8999996,-0.0927734,0,40008,NONAME,52.1338768,-106.6314163,0.288,478.3999939,-22.6000004,0,0,0,7,0,57,0,15,2,20,1,6,9,1
1.5,2999.98999,25,0,1.4301953,546.5958862,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 01:05:03,15/02/2020 01:05:06,18.84375,7.8999996,-0.0927734,0,40309,NONAME,52.1340714,-106.6312943,3.556,477.2000122,-22.6000004,0,0,0,7,5,57,0,15,2,20,1,6,10,1
1.6,2999.98999,25,0,1.4140821,539.0292358,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:10:03,15/02/2020 01:10:06,18.90625,7.8899999,-0.0927734,0,40611,NONAME,52.1339645,-106.6314621,2.7249999,498.6000061,-22.6000004,0,0,0,7,10,56,0,15,2,20,1,5,10,1
1.6,2999.98999,25,0,1.3883008,527.0894165,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:15:03,15/02/2020 01:15:06,18.8125,7.8999996,-0.0878906,0,40912,NONAME,52.1340714,-106.6311722,0.39,467,-22.6000004,0,0,0,7,15,56,0,15,2,20,1,5,9,1
1.6,2999.98999,25,0,1.3721875,519.7286377,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:20:03,15/02/2020 01:20:06,18.71875,7.8899999,-0.0927734,0,41214,NONAME,52.1339569,-106.6314087,4.5570002,475.1000061,-22.6000004,0,0,0,7,20,56,0,15,2,20,1,4,9,1
1.6,2999.98999,25,0,1.3721875,519.7286377,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:25:03,15/02/2020 01:25:06,18.75,7.8899999,-0.0927734,0,41515,NONAME,52.1340294,-106.6315536,0.511,543.0999756,-22.6000004,0,0,0,7,25,56,0,15,2,20,1,5,10,1
1.6,2999.98999,25,0,1.3592969,513.8950195,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:30:03,15/02/2020 01:30:06,18.71875,7.8899999,-0.0927734,0,41817,NONAME,52.1337166,-106.6315689,0.534,468.8999939,-22.6000004,0,0,0,7,30,57,0,15,2,20,1,4,7,1
1.5,2999.98999,25,0,1.3399609,505.2340088,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:35:05,15/02/2020 01:35:09,18.75,7.8899999,-0.0927734,0,42121,NONAME,52.1340141,-106.631485,0.43,478,-22.6000004,0,0,0,7,35,59,0,15,2,20,1,6,10,1
1.5,2999.98999,25,0,1.3431836,506.670166,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:40:06,15/02/2020 01:40:10,18.75,7.8899999,-0.0927734,0,42424,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,7,41,1,0,15,2,20,0,3,7,0
1.2,2999.98999,25,0,1.3206249,496.6778564,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:45:06,15/02/2020 01:45:10,18.78125,7.8799996,-0.0927734,0,42725,NONAME,52.1335373,-106.6317978,1.074,469.5,-22.6000004,0,0,0,7,46,1,0,15,2,20,1,5,10,1
1.6,2999.98999,25,0,1.3302929,500.9429932,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:50:03,15/02/2020 01:50:06,18.75,7.8799996,-0.0927734,0,43023,NONAME,52.1337547,-106.6318436,1.62,      nan,      nan,0,0,0,7,50,57,0,15,2,20,0,5,9,1
1.5,2999.98999,25,0,1.3012891,488.2237244,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 01:55:06,15/02/2020 01:55:10,18.78125,7.8799996,-0.0927734,0,43328,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,7,56,1,0,15,2,20,0,5,8,0
1.3,2999.98999,25,0,1.2722851,475.7273254,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 02:00:06,15/02/2020 02:00:10,18.875,7.8799996,-0.0927734,0,43630,NONAME,52.1339607,-106.6313248,0.848,428.7999878,-22.6000004,0,0,0,8,1,1,0,15,2,20,1,7,8,1
1.5,2999.98999,25,0,1.2819531,479.8686218,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 02:05:06,15/02/2020 02:05:10,18.84375,7.8699999,-0.0927734,0,43932,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,8,6,1,0,15,2,20,0,0,9,0
1.4,2999.98999,25,0,1.2722851,475.7273254,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 02:10:06,15/02/2020 02:10:10,18.78125,7.8699999,-0.0878906,0,44233,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,8,11,1,0,15,2,20,0,4,9,0
1.3,2999.98999,25,0,1.2303907,458.0508118,112 152 74 74 1 0 0 199 ,1,0,0,19.5,15/02/2020 02:15:06,15/02/2020 02:15:09,18.84375,7.8699999,-0.0927734,0,44535,NONAME,52.1338539,-106.6315842,0.896,456,-22.6000004,0,0,0,8,16,0,0,15,2,20,1,7,10,1
1.5,2999.98999,25,0,1.2497265,466.1558228,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 02:20:03,15/02/2020 02:20:06,18.875,7.8699999,-0.0927734,0,44833,NONAME,52.1338501,-106.6317902,0.685,493.2000122,-22.6000004,0,0,0,8,20,57,0,15,2,20,1,6,9,1
1.5,2999.98999,25,0,1.227168,456.7086487,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 02:25:05,15/02/2020 02:25:09,18.84375,7.8699999,-0.0927734,0,45137,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,8,26,0,0,15,2,20,0,7,9,0
